id	parent_id
2906224	51269889
2886063	51269889
2897842	51269889
2907030	51269889
2897167	51269889
2896896	51269889
2920770	51269889
2916757	51269889
2917800	51269889
2903190	51269889
2894137	51269889
2913049	51269889
2920789	51269889
2916100	51269889
2916274	51269889
2920705	51269875
2907645	2920705
9427163	51269875
2898069	9427163
2905936	51269875
2905613	2905936
51310490	51312748
2895001	51310490
2899474	2895001
2894517	51310490
2902753	2894517
2888704	2894517
2899801	2888704
51270214	51310490
2915193	51270214
2908758	51270214
2916570	51270214
51270215	51270214
51270206	51270215
2903560	51270214
51270220	51270214
2918750	51270214
2902721	51270214
51270225	51310490
2897608	51270225
51270228	51270225
2886528	51270225
2920833	51270225
2908150	51270225
2897145	51270225
8446959	51270225
2907396	51270225
2920013	51270225
2888005	51270225
2919731	51310490
2907019	2919731
51270236	51310490
2900346	51270236
51270235	51270236
2892077	51310490
2917597	2892077
2896831	2917597
2902015	2917597
2907942	51310490
2901003	2907942
2887415	2907942
2916470	51310490
2897234	2916470
51270239	51310490
51270242	51270239
2913210	51310490
2888162	2913210
2899224	51310490
2890754	2899224
2903722	51310490
2908334	2903722
2897659	51310490
2917132	2897659
2911030	2897659
2904819	2897659
2909134	51310490
2900642	2909134
2902536	2909134
51270248	51310490
3833807	51270248
2898361	51270248
2896066	51270248
2915838	2896066
2891472	2896066
2920341	2896066
51270252	51270248
2888999	51270248
2912481	51270248
2900832	51270248
2906343	51270248
2887610	51270248
2905921	51270248
51270256	51270248
2913258	51270248
2899868	2913258
2901227	2913258
2902940	2913258
2904125	2913258
2891016	51270248
2912862	51270248
51270261	51270248
2913551	51270248
51270277	51310490
2888898	51270277
51270276	51270277
2910640	51310490
2916688	2910640
2890463	2910640
2888689	2910640
2911158	2910640
2895131	2910640
2915204	51310490
2889163	2915204
2902601	2915204
2911102	51310490
2920790	2911102
2896945	2911102
2894732	2911102
2895986	2911102
2917818	2911102
2917501	2911102
2901543	2911102
2910340	2911102
2899919	2911102
51310493	51310490
2902037	51310493
2912124	51310493
2896604	2912124
2895086	51310493
2917024	51310493
2887034	51310493
2887763	51310493
2902651	51310493
2909870	51310493
2919784	51310493
2900859	51310493
2914304	2900859
2913076	2900859
51265931	51310493
2893026	51265931
2908131	51310493
2913322	51310493
2907494	51310493
2894853	51310493
2901613	51310493
2898558	51310493
2912916	51310493
2891790	2912916
2897570	51310493
2903439	2897570
2893040	51310490
2897333	2893040
2899867	2893040
51295406	51310490
2892283	51295406
2911314	51295406
2886696	51295406
2904112	51295406
2897041	51295406
51270292	51295406
51295783	51295406
2888969	51295406
2909955	51295406
2886331	51295406
2893964	51295406
6802711	51310490
6801892	6802711
2890520	6801892
2913569	6801892
2918438	6801892
2903544	6802711
2896590	6802711
2917928	6802711
2887566	6802711
2896776	6802711
2913720	6802711
2908212	2913720
2889578	2913720
2893704	2913720
2890662	6802711
2889558	6802711
2911879	6802711
2903553	6802711
2895782	51310490
2909193	2895782
51300306	51312748
51299861	51300306
2909643	51299861
2890807	2909643
2906567	2909643
2894354	51299861
2905814	51299861
2887187	51299861
2903363	51299861
2916905	51299861
2921193	51299861
2910967	51299861
2887046	51299861
2903932	51299861
2890907	51299861
2895065	51299861
2907885	51299861
2890042	51299861
2893959	2890042
2902818	2890042
2908610	51299861
2895815	51299861
2916994	51299861
2894456	51299861
2917671	51299861
2912975	51299861
2914886	51299861
2905884	51299861
2919449	51299861
2886072	51299861
2895497	51299861
51299860	51299861
2906811	51299861
2914827	51299861
2895063	51299861
2899412	51299861
2917042	51299861
2896053	51299861
2906609	51299861
2902760	51299861
2903689	51299861
2890637	51299861
2915735	51299861
2899439	2915735
2899751	2915735
2901365	2915735
2886655	2915735
2902732	51299861
2887199	51299861
2896343	51299861
2886915	51299861
2890333	51299861
2898512	51299861
51299864	51299861
2905442	51299864
2913148	51299864
2919954	51299864
2911862	51299861
51299866	51299861
2913855	51299866
51299868	51299866
51299872	51299866
2891937	51299866
2892926	51299861
51270542	51299861
2886962	51299861
2889484	51299861
2905975	51299861
2899436	51299861
2896459	2899436
2900028	2899436
2908046	51299861
2887659	51299861
2892165	51299861
2920321	51299861
2911464	51299861
2897694	51299861
2912496	51299861
2918703	51299861
2913440	51299861
2921213	51299861
2886781	51299861
2905222	51299861
2916947	51299861
2918357	51299861
2901256	51299861
2897591	2901256
2914434	2901256
2909312	2901256
2918224	2901256
2907588	2901256
2920594	2901256
2900333	2901256
2903876	2901256
51270516	51299861
2905475	51300306
2888556	2905475
2919996	2905475
2889699	51300306
2912764	2889699
2904404	2912764
2914812	2912764
50714355	51300306
2907347	50714355
2899747	50714355
2897010	50714355
2909397	50714355
7099160	50714355
2916482	7099160
2906124	7099160
2919158	7099160
2894099	7099160
2890820	7099160
2904529	50714355
2890060	50714355
2902219	50714355
2891981	2902219
2905364	50714355
2906983	50714355
2915990	50714355
2893671	50714355
2888777	50714355
2920466	50714355
2901190	50714355
2896694	50714355
2913883	50714355
2889205	51300306
2920446	2889205
2897321	51300306
2900571	2897321
51300068	51300306
51300069	51300068
2915763	51300069
51300067	51300069
2915187	51300069
2892592	51300068
51300071	51300068
2914562	51300068
2894416	51300068
51300087	51300306
2897578	51300087
2896079	51300087
51270518	51300087
2890589	51300087
2899984	51300087
2915551	51300087
2910734	2915551
2903794	2915551
2892047	51300087
51300086	51300087
2890949	51300087
2903732	51300087
2895787	51300087
2899932	51300087
2888293	51300087
2912545	51300087
2887356	2912545
2905431	2912545
2917912	51300087
2901689	51300087
2896304	51300087
2907035	51300087
2897200	51300087
4346880	51300306
2899347	4346880
4346879	4346880
2913232	4346879
4346875	4346879
4346425	4346879
2908916	4346879
2890216	4346880
2917783	4346880
2887070	2917783
2919626	2917783
2920134	2917783
2911698	51300306
2895393	2911698
2897908	2911698
2890762	2897908
2893904	2897908
2911814	51300306
2903509	2911814
2903618	2911814
2912751	51300306
2909008	2912751
51300303	51300306
2899537	51300303
2902869	51300303
2915246	51300303
2895635	51300303
2888642	51300303
2894552	51300303
2886455	51300303
2893161	51300303
2895296	51300303
2888376	51300303
2914993	51300303
2888068	51300303
2890480	51300303
2896741	51300303
2897306	51300303
2912549	51300303
2911223	51300303
2895559	51300303
2902472	51300303
2900988	51300303
2919615	51300303
2900813	51300303
2912790	51300303
2904573	51300303
2910883	51300303
2907237	51300303
2890643	51300303
51300302	51300303
2917650	51300303
2913358	51300303
2903769	51300303
2920328	51300303
2908485	51300303
2914197	51300303
7099648	51300303
8449332	51300303
2895383	51300303
2905414	51300303
2889466	51300303
2909077	51300303
2920724	51300303
2894672	51300303
2892049	51300303
2914929	51300303
2919161	51300303
2898265	51300303
2893269	51300303
2897221	51300303
8449736	51300303
2904653	51300303
2904869	51300303
2904377	51300303
2912758	51300303
2895369	51300303
2888440	51300303
2896495	51300303
2905234	2896495
2888467	2896495
2896124	51300303
2920749	51300303
2907998	51300303
2904315	51300303
2886568	51300306
2890010	2886568
2900387	2886568
2920994	2886568
2888113	2886568
2907239	51300306
2905632	2907239
2918277	51300306
2921160	2918277
2917037	2918277
51300327	51300306
2899239	51300327
2893163	2899239
2894508	2899239
2920376	51300327
2891294	51300327
2921070	51300327
51300326	51300327
2914370	51300306
2914720	2914370
2913396	2914370
2916773	2913396
2912324	2913396
2910839	2914370
2908752	2910839
2891216	2910839
2916613	2914370
2908179	2914370
2919211	2914370
2913708	2914370
2920163	2913708
2912534	2913708
2907565	2914370
2915301	2914370
2890047	2915301
2887498	2915301
2898971	2914370
2902299	2914370
2917111	2914370
2913983	2914370
2891253	2914370
2889227	51300306
2890193	2889227
2907137	2889227
2914631	2889227
2889570	51300306
2901320	2889570
2921113	51300306
2908785	2921113
2901452	2921113
2909043	2921113
2911182	2909043
2892532	2909043
7100054	51300306
7100057	7100054
51270530	51300306
2886196	51270530
2906033	51270530
2919902	51270530
2887640	51270530
2900202	51270530
2915430	2900202
2893540	2900202
8447670	51270530
2896018	51270530
2903888	51270530
2898594	51270530
2901680	51270530
2904050	51270530
2905958	51270530
2894116	51270530
2890215	51270530
2916051	51270530
2896837	51270530
2900233	51270530
2898199	51270530
2892529	51270530
2888644	51270530
2893966	51270530
2900786	51270530
2896639	51270530
8448086	51270530
2910488	51270530
2906358	51270530
2920332	51270530
2913623	51270530
2919318	51270530
2887058	51270530
2907459	51270530
2915056	51270530
2886075	51270530
2914729	51270530
2890590	51270530
2916652	51270530
2896328	51270530
2908776	51270530
2911202	51270530
2919714	51270530
2916932	51270530
2918221	51270530
2900143	51270530
2896488	51270530
2895656	51270530
2900652	51270530
8448506	51270530
8448502	8448506
2906853	8448506
2888141	8448506
2900454	51270530
2916154	51270530
2901272	51270530
2906169	51270530
2897924	51270530
2911775	51270530
2901402	51270530
51270529	51270530
2907768	51270530
2900831	51270530
2893585	51270530
2900639	51270530
2902092	51270530
8448922	51270530
2904182	51270530
2906454	51270530
2918003	51270530
2899015	51270530
2887377	51270530
2888962	51270530
51270538	51300306
2900741	51270538
2919249	51270538
2891773	51270538
2903450	51270538
2918996	51270538
51270537	51270538
2908446	51270537
51250564	51300306
2920645	51250564
2919036	51250564
2902697	51250564
2903044	51250564
2893714	51250564
2910348	51250564
2896564	51250564
2910567	51250564
2912740	51250564
2887191	51250564
2921106	51250564
2898347	51250564
2910590	51250564
2896742	51250564
2910032	51250564
2902861	51250564
2914094	51250564
2892162	51250564
2889469	51250564
2919271	2889469
2912292	2889469
2896802	2889469
2897355	2889469
2917617	2889469
2892844	2889469
2892451	51250564
2889306	51250564
2896810	2889306
2909133	2889306
2911206	2889306
2891652	2889306
2897967	51250564
2901201	51250564
2891941	51250564
2894673	2891941
2897386	2891941
2917356	51250564
2899903	51250564
2910538	51250564
2911157	51250564
2902375	51250564
2903270	51250564
2887272	51250564
2904085	51250564
2919045	51250564
2914307	51250564
2908391	2914307
2910650	2914307
2891571	2914307
2886315	2914307
2889475	51250564
2915503	51250564
2917296	51250564
2907164	2917296
2910338	2917296
2913157	51250564
2919865	51250564
2918231	51250564
2892501	51250564
2907924	51250564
7100930	51250564
2891371	51250564
2898115	51250564
2896310	51250564
2908735	51250564
2905758	51250564
2908562	51250564
2921207	51250564
2900933	51250564
2914721	51250564
2908233	51250564
2898776	51250564
2906978	51250564
2904920	51300306
2896155	2904920
2917662	2904920
2900440	51312748
2886246	2900440
2891910	2886246
51312745	51312748
51299783	51312745
51283474	51299783
51312746	51312745
2890276	51312746
2909650	51312746
2892000	51312746
2903996	51312746
2900445	51312746
51283480	51312746
2895271	51312746
51283483	51312746
2906172	51312746
51283486	51312746
2910381	51312746
2887452	51312746
51283492	51312746
51283495	51312746
2886409	51312746
2901986	51312746
51283497	51312746
2898527	51312746
2896827	51312746
2907056	51312746
2917533	51312746
51283502	51312746
51283501	51283502
7172172	51283502
2920622	51312746
2887104	51312746
2894523	51312746
51283517	51312746
7172802	51312746
2887243	51312746
2886497	51312746
51283521	51312746
51283527	51312746
51283529	51312746
51283531	51312746
2901096	51312746
51283533	51312746
2887260	51312746
2899052	51312746
2909299	51312746
51283539	51312746
2919209	51312746
2887316	51312746
2909880	51312746
2895754	51312746
51283549	51312746
51283551	51312746
2897118	51312746
2894829	51312746
2906787	51312746
51283553	51312746
2901841	51312746
51283556	51312746
2917197	51312746
51283561	51312746
51283563	51312746
2894215	51312746
2917299	51312746
2899670	51312746
2906831	51312746
2886735	51312746
2900694	51312746
2907926	51312746
51283565	51312746
2912876	51312746
2904421	51312746
2891536	51312746
2919881	51312746
51300079	51312746
51283567	51312746
2915279	51312746
2890455	51312746
2899332	51312746
2891953	51312746
2901174	51312746
2890819	51312746
2921277	51312746
2895302	51312746
51283580	51312746
51283579	51283580
2907730	51283580
2917205	51283580
51283586	51312746
51283588	51312746
51283590	51312746
2909443	51312746
51312751	51312746
51298315	51312746
51283596	51312746
51283610	51312746
51283515	51312746
2886879	51312746
2889944	51312746
51283612	51312746
2892777	51312746
51283614	51312746
2893499	51312746
2919184	51312746
51283616	51312746
2897317	51312746
51283618	51312746
51283626	51312746
2903272	51312746
2903726	51312746
51283630	51312746
2912644	51312746
2919877	51312746
2915898	51312746
2893791	51312746
51283608	51312746
2889387	51312746
2895491	51312746
2888211	51312746
2895098	51312746
2921144	51312746
2895637	51312746
2908653	51312746
2888954	51312746
2906572	51312746
2887013	51312746
2900397	51312746
51283635	51312746
2918582	51312746
2905828	51312746
2903335	51312746
2892154	51312746
2892964	51312746
2916113	51312746
2900517	51312746
2920588	51312746
2903344	51312746
2907750	51312746
2912077	51312746
2912446	51312746
2911267	51312746
2920943	51312746
2915846	51312746
2902516	51312746
2914615	51312746
2914086	51312746
2897533	51312746
2891873	51312746
2890240	51312746
7173780	51312746
2918734	7173780
2903756	7173780
2901175	51312746
51283637	51312746
2908825	51312746
2916692	51312746
2894147	51312746
2890336	51312746
2917481	51312746
2895104	51312746
51283639	51312746
51283641	51312746
2907827	51312746
51283643	51312746
2905969	51312746
2892347	51312746
2898027	51312746
51283488	51312746
51283519	51312746
51283569	51312746
51283632	51312746
2891662	51312746
2920173	51312746
2906271	51312746
2895312	51312746
51287194	51312748
51287195	51287194
2909803	51287195
2895314	51287195
2893595	51287195
2913352	51287195
2891540	51287195
2912855	51287195
2898114	51287195
2914955	51287195
2898556	51287195
2915416	51287195
2901473	51287195
2888478	51287195
2912245	51287195
2888094	51287195
2891176	51287195
2886911	51287195
2889018	51287195
2909941	51287195
2912537	51287195
2908008	51287195
2918170	51287195
2900072	51287195
2887928	51287195
2894544	51287195
2913472	51287195
2919353	2913472
2892976	2913472
2908108	51287195
2920028	51287195
2903680	51287195
2904041	51287195
2889821	51287195
2898172	51287195
2906237	51287195
2900247	51287195
2891495	2900247
2902246	2900247
2908389	2900247
2912530	2900247
2906916	51287195
2917083	51287195
2897446	51287195
2895557	51287195
2902454	51287195
2919339	51287195
2895905	51287195
2893673	51287195
51287191	51287195
2916490	51287195
2902135	51287195
2913166	51287195
2894922	51287195
2892402	51312748
2917885	2892402
2909229	2917885
2908167	2917885
2901887	2917885
2905365	2917885
2902356	2917885
2912968	2917885
2917259	2917885
2918492	2917885
2887255	2917885
51301163	51312748
51301162	51301163
51288703	51301162
51301161	51301162
2920680	51301162
2912178	51301162
51288705	51301163
51288712	51288705
51301168	51301163
2909564	51301168
51288722	51301163
51288728	51288722
51288730	51288722
51288732	51288722
51290438	51312748
51290439	51290438
2918584	51290439
51290437	51290439
2914235	51290439
2903162	51290439
2895576	51312748
2887626	2895576
2908191	2887626
2897817	2887626
2897374	2887626
2907539	2887626
2908845	2887626
2886293	2887626
2916940	2887626
2892195	2887626
2903666	2887626
2915812	2887626
2893381	2887626
2919789	2887626
2901216	2887626
2902547	2887626
2912436	2887626
2911480	2895576
2915828	2911480
2910828	2895576
2908683	2910828
2887278	2910828
2919000	2887278
2901019	2910828
2897455	2895576
2891691	2897455
2889543	2895576
2891312	2889543
2901305	2889543
2899632	2889543
2916641	2889543
2905115	51312748
2909651	2905115
2888721	2909651
2898787	2905115
2894225	2898787
2901497	2898787
2918410	2898787
2907324	2898787
2894667	2905115
2897522	2894667
51299753	51312748
51299752	51299753
51297792	51299752
7746304	51299753
2905229	7746304
2891177	2905229
2904341	2905229
2912834	7746304
2901648	7746304
2917988	7746304
2919259	7746304
2891950	7746304
2896248	7746304
2886820	7746304
2887148	7746304
2897307	51299753
2899257	2897307
2893889	51299753
2918344	2893889
2891114	2893889
51291655	51312748
2898534	51291655
2902404	2898534
2888032	51291655
2912997	2888032
2916976	2888032
2915051	2888032
2903250	2915051
2886882	2915051
2898083	51291655
2907264	2898083
2913737	51291655
2886719	2913737
2907300	2913737
2919533	2907300
2906491	2913737
2891859	2913737
51291654	51291655
4750977	51291654
2913926	51291654
2902632	51291654
2916885	51291654
2893840	51291654
2887054	2893840
2894132	51291654
2892066	51291654
51291653	51291654
2909249	51291654
2914222	51291654
2886610	51291654
2894195	51291654
2896218	51291654
2904184	51291654
51291673	51291655
2909751	51291673
2912551	2909751
2920209	2909751
2894236	2909751
2892763	51291673
2888794	51291673
51291672	51291673
2909728	51291673
2905054	51291673
2918283	51291673
2909132	51291673
2905006	51291673
2918559	51291673
2913953	51291673
2894047	51291673
2902119	51291673
2892279	51291673
2903875	51291673
2897897	51291673
2892696	51291673
2918061	51291673
51291732	51291655
2896118	51291732
2904929	51291732
2886371	51291732
2891664	51291732
2907616	51291732
2900303	51291732
51291688	51291655
51291699	51291688
2921216	51291688
2890800	51291688
2913521	51291688
2904728	51291688
2889814	51291688
2917206	51291688
2902605	51291688
2887629	51291688
2909238	51291688
2904435	51291688
51291704	51291688
2915095	51291688
2912085	2915095
2911439	51291688
2897331	2911439
2889228	2911439
51291710	51291688
51291716	51291688
2905330	51291688
2904864	51291688
51291722	51291688
2920004	51291688
2903947	51291688
2918693	51291688
2893042	51291688
2891817	51291688
2887786	51291688
51291725	51291655
51291728	51291725
51291750	51312748
2893146	51291750
2919332	2893146
2912395	2893146
51291749	51291750
2900400	51291749
51291752	51291749
2896881	51291749
2902353	51291749
51291754	51291749
51291760	51291749
2896961	51291749
2894962	51291749
2898862	51291749
2917093	51291749
2902986	51291749
2891632	51291749
2901589	51291749
2911789	51291749
2910824	51291749
2896959	51291749
2892527	51291749
2893822	51291749
7806781	51291749
2896130	51291749
2897813	51291749
2920220	51291749
2907693	51291749
2919800	51291749
7807232	51291749
51291762	51291749
2920760	51291749
2920977	51291749
2904381	51291749
2904637	51291749
2915694	51291749
2913940	51291749
2904098	51291749
2916162	51291749
2908146	51291749
51291769	51291749
2910155	51291749
2900493	51291749
2903128	51291749
51291771	51291749
2887073	51291749
2917415	51291749
2901069	51291749
2887596	51291749
2917974	51291749
2917199	51291749
2896692	51291749
2896444	51291749
2908399	51291749
2888054	51291749
2918814	51291749
2895493	51291749
2916091	51291749
2905864	51291749
2905203	51291749
2899828	51291749
2908729	51291749
2901716	51291749
2908109	51291749
2910795	51291749
2905287	51291749
2918214	51291749
2916285	51291749
2907535	51291749
2900580	51291749
7807684	51291749
2916604	51291749
2887123	51291749
2910927	51291749
2888994	51291750
2899421	2888994
2911961	2899421
2909767	51291750
2900601	2909767
2891942	2909767
2918213	2891942
2903260	2891942
2907087	2891942
51291777	51291750
2914911	51291777
2896811	51291777
2908750	51291777
2906080	51291777
2913033	51291777
2896939	51291777
2913380	51291777
51291776	51291777
2914655	51291777
2911783	51291777
2898992	51291777
7808071	51291777
2912473	7808071
2903170	7808071
2907272	7808071
2917540	7808071
2888783	7808071
2888354	7808071
2903714	51291777
51291785	51291777
2903632	51291777
2901205	51291777
2899025	51291777
2889940	51291777
2902435	51291777
2902334	51291777
2899359	51291777
2899379	51291777
2910568	51291777
2898900	51291750
2894662	2898900
2891971	51291750
2888347	2891971
2899924	2891971
2919338	2891971
2900989	2891971
2911564	2891971
2910076	51291750
2918147	2910076
2902960	2910076
2913315	51312748
2895832	2913315
2890160	2895832
2889926	2895832
2895215	2895832
2907597	2895832
2897751	2895832
2888979	51344522
2886297	2888979
2889297	2886297
2902690	2889297
2916961	2902690
2910177	2902690
2910174	2910177
51301177	51344522
6733651	51301177
2910286	6733651
2919316	2910286
2901513	2919316
2902729	2919316
6733640	6733651
2890182	6733640
2887039	6733640
6733648	6733640
2918572	6733640
2891634	6733640
2887345	6733640
2905910	6733651
2886370	2905910
2904111	2905910
2913703	51301177
2904736	2913703
2908769	2904736
2911568	51301177
2903414	2911568
2912149	2903414
2919088	2912149
2892823	2912149
2905807	2912149
2904399	2911568
2911354	2904399
2902805	2904399
2907963	2904399
2908202	2904399
2899458	2911568
2886372	2899458
51288126	51301177
2896267	51288126
2897690	2896267
2904343	2896267
2908276	2896267
2901862	2896267
2901640	2896267
2919581	2896267
2887186	2896267
2912082	2896267
2911426	2896267
2897193	2896267
2902346	2896267
51288131	51288126
2905168	51288131
2893853	2905168
2907881	2905168
2900349	51288131
2916779	51288131
2910118	51288131
2899088	51288131
2893286	51288131
2907668	51288131
2915064	2907668
2897749	2907668
2911141	2907668
2891769	2907668
2915657	51288131
2903406	51288131
2906053	51288131
2907685	51288131
2890472	51288131
2899401	51288131
2914564	51288131
2898586	51288131
2889785	51288131
2907448	51288131
2906672	51288131
2890147	2906672
2892638	2906672
2889023	51288131
2894998	51288126
2899563	2894998
2903018	2894998
2906477	2894998
2918163	2894998
2914805	2894998
2894978	2894998
2906401	2894998
51288124	51288126
2900567	51288124
2920393	51288124
2892669	51288124
2901484	51288124
2910710	51288124
7479811	51288124
51288128	51288124
2888281	51288124
2909344	51288124
2915211	51288124
2913848	51288124
2893057	51288124
2914787	51288124
2903662	51288124
2887745	51288124
2914371	51288124
2905547	51288124
2913047	51288124
2908416	51288124
2920931	51288124
2907867	51288124
2907119	51288124
2894176	51288124
2893443	51288124
2888165	51288124
2903400	51288124
2918915	51288124
2897247	51288124
2892519	51288124
2914946	51288124
2917605	51288124
2907855	51288124
2904200	51288124
2910393	51288124
2909042	51288124
2920910	51288124
2901616	51288124
2916407	51288124
2916248	51288124
2896849	51288124
2886874	51288124
2902329	51288124
2901043	51288124
2903105	51288124
2887269	51288124
2895380	51288124
2894813	51288124
2908175	2894813
2906098	2894813
2888076	2894813
2918021	51288124
2919495	51288124
2899649	51288124
2904148	51288126
2906223	2904148
2900048	2904148
2920361	2904148
2917882	2904148
2919566	2904148
2893788	2904148
2919154	2904148
2890616	2904148
2895188	2904148
2914270	2904148
2912190	2904148
2921310	2904148
2905701	2904148
2889097	2904148
2901094	2904148
2894863	2904148
2891825	2904148
2911120	2904148
2911619	2904148
2894432	2904148
2907798	2904148
2906962	2904148
2910725	2904148
2886490	2904148
2893012	2904148
2899314	2904148
2886214	2904148
2918052	2886214
2912792	2886214
2904312	2904148
2903619	2904148
2915492	2903619
2893809	2903619
2898866	2904148
2898092	2904148
2905678	2904148
2903387	2904148
2895100	2904148
2889882	2904148
2920303	2904148
2911066	2904148
2890143	2904148
2909329	51288126
2905855	2909329
2906227	51288126
2919884	2906227
2888466	51288126
2905610	2888466
2901844	2888466
2911802	2888466
2906416	2888466
2891426	2888466
2897170	2888466
2891178	2888466
2886399	2888466
2921063	2888466
2919834	2888466
2919275	2888466
2914447	51288126
2897030	2914447
2897925	2914447
2910025	2914447
2886591	51288126
2897849	2886591
51301176	51301177
2908831	51301176
2895316	2908831
2916571	51301176
2889868	2916571
2915945	51301176
2906629	2915945
2886969	2915945
2919854	51301176
2902710	2919854
2887299	51301176
2916979	2887299
2905769	51301176
2894827	2905769
2903336	2905769
2896421	2905769
2911144	2905769
2905663	2905769
51301174	51301176
2905478	51301174
2893096	51301174
2894815	51301174
51301175	51301174
2918639	51301175
51301173	51301175
2913345	51301174
6807126	51301176
2911905	6807126
2910383	6807126
2903648	6807126
2900618	6807126
2919661	6807126
2914461	6807126
2897999	6807126
2908744	6807126
2902886	6807126
2889700	6807126
2900511	6807126
2918680	6807126
2892289	6807126
51337519	51344522
51299679	51337519
51266422	51299679
2897032	51266422
2900536	2897032
2889337	2897032
51266420	51266422
51266419	51266420
2901295	51266422
2910385	2901295
2894077	51266422
2920348	2894077
2894825	2894077
2916793	2894825
2903578	2894077
8387432	51266422
2888945	8387432
2891868	51266422
2889142	2891868
2918371	51266422
2894347	2918371
2898551	51266422
2887256	2898551
2900826	2898551
2910803	2900826
2909673	2898551
2906474	2898551
51266806	51299679
51266805	51266806
2890583	51266805
2911151	51266805
2904394	51266805
51266799	51266805
2919039	51266799
2907097	51266799
2894447	51266805
2897106	51266805
2890768	51266805
2892842	51266805
2906136	51266805
2901053	51266805
2918093	51266805
51266809	51266805
51266818	51299679
2913947	51266818
2918009	2913947
2897676	51266818
2902838	2897676
2919590	2897676
2909213	51266818
2902366	2909213
2918406	2909213
2905691	51266818
2891720	2905691
2896070	51266818
2897957	2896070
2913068	51266818
2904446	2913068
51266817	51266818
2909227	51266817
2917691	2909227
2918176	2909227
2909018	51266818
2910354	2909018
2896061	2909018
2890234	51266818
2893264	2890234
2896344	51266818
2916283	2896344
2889939	51266818
2893147	2889939
2897938	2889939
2909896	2889939
2892327	2889939
2906365	2889939
2917019	51266818
2899486	2917019
2915542	51266818
2887551	2915542
2898720	51266818
2900792	2898720
2896133	2898720
2916941	2898720
2898935	51266818
2914103	2898935
2911042	51266818
2913114	2911042
2914971	2911042
2915517	2911042
2908834	51266818
2888223	2908834
2896622	51266818
2900745	2896622
2908555	51266818
2909172	2908555
2899733	51266818
2892046	2899733
2902270	2899733
2917739	2899733
2911208	2899733
2919240	2899733
2916829	2899733
2917419	2899733
2915398	2899733
2904931	2899733
2911661	2899733
2900370	2899733
2890791	2899733
2911391	2899733
2896823	2899733
2898870	2899733
2889135	2899733
2911496	2899733
2906352	2899733
2911648	2899733
2917624	2899733
2886834	51266818
2914318	2886834
2910513	2886834
2901763	2886834
2889393	51266818
2901478	2889393
2900158	2889393
6917223	51266818
6917219	6917223
51282918	51299679
2907544	51282918
2908677	2907544
2908821	2907544
4623794	51282918
2920851	4623794
2903993	4623794
2912065	4623794
51282919	51282918
2917967	51282919
51282915	51282919
5381276	51282919
2910763	51282918
2886044	2910763
2887175	51282918
2919409	2887175
2899487	2887175
51287694	51299679
2888003	51287694
2902794	2888003
2904389	2902794
2921253	2902794
2919787	2888003
2899727	51287694
2900995	2899727
2887284	51287694
2904517	2887284
2889410	51287694
2920485	2889410
2900007	51287694
2895649	2900007
2920439	2900007
2891889	2900007
2894019	2900007
2903998	2900007
2886052	2900007
2913419	2900007
2908738	51287694
2906408	2908738
2901386	51287694
2888608	2901386
2905525	51287694
2909918	2905525
2902481	51287694
2913443	2902481
2919141	51287694
2897970	2919141
2895642	2919141
2889452	2919141
2886350	2889452
2900232	2919141
2897187	2919141
2892038	2919141
2887678	2892038
2889803	2892038
2887726	2919141
2899774	2919141
2894822	51287694
2913170	2894822
2888471	2894822
2920178	2888471
2896119	2888471
2890101	51287694
2889084	2890101
51287695	51287694
2920392	51287695
2913888	51287695
2892405	51287695
2920085	51287695
8498037	51287695
2910636	51287695
2895482	51287695
2889282	51287695
2908938	51299679
2893633	2908938
2903821	2893633
2887136	2893633
2901642	2893633
2891901	2893633
2897422	2893633
2890881	2893633
2914668	2893633
2898277	2893633
2910632	2908938
2902305	2910632
2893425	2908938
2896929	2893425
2906425	2896929
2906966	2893425
2893862	2893425
2902893	2893425
2914727	2893425
2904693	2893425
2912950	2893425
2919554	2893425
2908282	2893425
2894260	2893425
2887921	2893425
2903974	2893425
2896805	2893425
2911181	2893425
2905647	2893425
2893781	2893425
2891336	2893425
2919776	2893425
2907796	51299679
2906880	2907796
2899511	2906880
2915797	2906880
2911513	2906880
2918963	2906880
2891046	2906880
2919972	2906880
2890407	2906880
2890307	2906880
51299676	51299679
51294709	51299676
51294714	51294709
51294722	51294709
51294724	51294709
51294731	51294709
51294733	51294709
51294741	51294709
8770682	51299676
2919818	8770682
7808489	8770682
7808897	8770682
2907787	8770682
7809303	8770682
2919625	8770682
2918375	8770682
6792995	8770682
2917017	8770682
2918543	8770682
2901432	8770682
7809707	8770682
2904805	8770682
2913868	51299676
2909603	2913868
2912198	51299676
2906840	2912198
2904418	51299679
2899484	2904418
2911556	2899484
2895599	2899484
2920452	2899484
2910776	2899484
2901188	51299679
2917702	2901188
2890411	2917702
2905572	2917702
2894231	2917702
2889756	2901188
2909263	2889756
2905201	2909263
2914529	2909263
2907778	2909263
51311019	51337519
51311018	51311019
51310383	51311018
6929285	51310383
51310382	51310383
2919700	51310383
2893756	51310383
2908317	51310383
2912882	51310383
51266850	51311018
51266855	51266850
2903121	51311018
2893257	2903121
2920877	2903121
2910063	2903121
2903606	51311018
2908307	2903606
2913758	2903606
2905748	2903606
2920873	2903606
2910394	2903606
2898186	2903606
2897680	2903606
2888238	2903606
2902412	51311018
2898167	2902412
2898478	51311018
2898743	2898478
